sentence_id,char_range,original_id
afdc5c39-edd4-4a77-af42-10325de6ce18,"[38433,38467)",336
3a0e6b02-451c-43c9-a273-241baba38133,"[38467,38535)",337
b7215083-ff22-4eb0-a22d-2bd5742433ea,"[38535,38667)",338
1abf00b3-83f7-42ae-967f-38c8a2c51680,"[38667,38847)",339
39fba9ca-8fba-436f-97cf-694a785734c2,"[38847,38893)",340
91cfb6ea-7f4e-4dc3-8f98-9cbd65151710,"[38893,38906)",199
84547cf3-05d4-4cfb-b50c-7eaf0329b9bd,"[38906,39025)",341
e348505a-94a7-4ad1-ae09-1a103a6b8a65,"[39025,39131)",342
c0703e6e-3dfb-41e2-bc2c-d8a55bbaa88f,"[39131,39231)",343
2ad08aec-5a52-42b9-b9ef-585334761faf,"[39231,39480)",344
0199d6c1-9165-4a07-a091-502872a564c4,"[39480,39543)",345
37479a80-28cd-4510-a0b5-7f1f4f795e83,"[39543,39626)",346
4cd5be55-c94b-4af8-b153-f76809d9dc6a,"[39626,39814)",347
49fd0308-ca91-4599-9f79-e1f40d619b73,"[39814,39856)",348
65045337-5036-49f4-94f6-c8b357d4c345,"[39856,39940)",349
f44a2ace-7352-470c-a978-686484986282,"[39940,40097)",350
2f658909-54ef-42d9-9ee2-d1bead1fc2fc,"[40097,40200)",351
5675312f-3f1e-479a-99df-00f7cb0c145e,"[40200,40310)",352
3287a568-63db-4dc3-a9ae-df0f137b49ea,"[40310,40633)",353
f5c1bb42-1fd7-4b19-a701-ea7d750a15fd,"[40633,40765)",354
b45d883f-c781-4ca9-970f-dbca000aa5ce,"[40765,40798)",355
8062b2cc-333d-4911-8b06-4be26bc0a1b4,"[40798,41000)",356
68c925f3-b0a3-48a9-9a8e-81147a72b8a8,"[41000,41077)",357
5b055795-0981-4545-8b00-ffc1e3a3d6f8,"[41077,41143)",358
c498242a-5c91-4a24-9fe2-710fde1bb399,"[41143,41374)",359
b15e4d2f-167a-4813-99cb-496ee5c3120e,"[41374,41608)",360
80f48d8a-6305-4535-8e39-51739d8fc670,"[41608,41626)",361
4fddf684-0d77-47cf-b291-0579ae4deed4,"[41626,41911)",362
7589cd31-b184-4731-a94e-a999a5a1a0cc,"[41911,42065)",363
f153945a-1152-4634-a570-5b845347584b,"[42065,42146)",364
412bb0ac-1ea9-4052-844d-953f3e86adf1,"[42146,42729)",365
057cb76a-1aac-4180-92a5-ebb29de471c2,"[42729,42920)",366
41ee8b5c-ca55-4c10-84c5-034258d9feb4,"[42920,43148)",367
67170f8d-fb4b-421f-a7a3-525eb2e2c518,"[43148,43334)",368
de6a1f42-cfac-4f82-90b5-021e0c6e1387,"[43334,43347)",199
15cf6693-a2c4-438f-8a29-890394cf0460,"[43347,43561)",369
0d4edc72-ee38-4a7d-a6a4-b04cc346751c,"[43561,43639)",370
ac31568b-0edd-4bdd-9e78-27681bc6451b,"[43639,43693)",371
90b4166b-e27b-412d-8129-95735b8b3d56,"[43693,43928)",372
0b852492-1074-4ff0-88b6-ac719d4e830f,"[43928,44155)",373
71a220c8-ee33-45ce-beaf-53118c32f358,"[44155,44536)",374
accd9af4-17f2-497f-80ae-3bb7750708a0,"[44536,44728)",375
80d399fd-8e0b-47c3-b190-963e76a3daec,"[44728,44889)",376
517edb3e-f534-46b4-8bf3-28196d8552c8,"[44889,45055)",377
33131124-e7d8-42e7-aa3e-9f938ed2a8c2,"[45055,45209)",378
706b2433-4654-4edf-89a4-3168c9b0ee97,"[45209,46302)",379
a0da58ec-b995-4a06-bf9c-eb91ed0bb8c7,"[46302,46359)",380
f658c741-33d3-46c8-9229-8f4ed05cee28,"[46359,46395)",381
b294476c-f6dd-4a2f-9c9e-2b30c7f0b9e1,"[46395,46408)",199
685607c6-ac19-4cab-be91-b118f9ed6bd6,"[46408,46501)",382
8bcff715-9dfd-4dad-afb9-25e43e4daabe,"[46501,46692)",383
a8ab14b9-9516-4dd1-8911-b5420042204c,"[46692,46832)",384
ccd6ed81-0f22-48ff-9c30-6bf953804484,"[46832,46859)",385
d1ec239f-5354-4e17-b07f-57a138d02190,"[46859,47043)",386
dd4df1c3-d635-492f-96bb-d4bf03fbc5b7,"[47043,47121)",387
7d07b0de-8274-43b9-a9b8-ae32b6600941,"[47121,47368)",388
7efa803a-af94-40a7-a18d-4bede514753d,"[47368,47636)",389
2aeacbb3-eb6d-4fa6-ae7f-3e30354a7d07,"[47636,47829)",390
bc7fd662-7634-4fee-8125-5057386ec38e,"[47829,47951)",391
1c745434-b348-419a-a707-71c9f89c65ce,"[47951,48202)",392
1619ef84-8eb5-4753-acae-c5ad8125c5a1,"[48202,48289)",393
724de6f6-766f-45e9-83c5-2673d4c3070c,"[48289,48302)",199
77e277ab-708d-45fb-a037-2e8fce2b8081,"[48302,48420)",394
ea23e52b-0eb1-42ab-bca0-c17faffee5d5,"[48420,48504)",395
0c116908-f24f-4a08-9e65-a4af4594f01f,"[48504,48656)",396
df3bb42a-adc6-4d02-85be-a3e9c482c3ff,"[48656,48732)",397
b62be8c6-88f5-4fc3-a13e-093a0c4e9bf4,"[48732,48844)",398
155890fb-a5c0-4ddd-8561-491be173e3be,"[48844,49111)",399
64da5c74-680d-4d96-92e2-f00b95130445,"[49111,49159)",400
ee1021e8-8c9a-4872-9fa5-6c1aa39169ce,"[49159,49317)",401
69e640b5-62ae-48d3-8174-b0b272d3fcea,"[49317,49419)",402
a2c363c3-6c29-49ac-8dea-1fced2adf2d3,"[49419,49484)",403
8b7ae948-3f32-47ea-9fee-a09e1a71fc0c,"[49484,49575)",404
b2fed3a4-d5d8-4331-abde-c518cfca724d,"[49575,49697)",405
1342a015-e662-47e9-a8a0-7cbc65948692,"[49697,49761)",406
768a8eb5-a0e8-4c83-806e-96c90ae4f314,"[49761,49898)",407
c9a11c6c-18bf-4549-b8d2-c39c8f625d9f,"[49898,49911)",199
fc9429e0-8118-4855-ab7f-0b736c2c9d08,"[49911,49999)",408
532c4e07-fce5-49b6-af99-e53339ae0bac,"[49999,50119)",409
dca33122-b98c-4b3f-a104-5997e5d4ee9a,"[50119,50185)",410
ebd7e255-f2aa-43e5-bbfd-565e104894c2,"[50185,50318)",411
726a9543-285f-40d0-9419-1b7d535a72cd,"[50318,50373)",412
c03943af-bc3d-46df-a37e-60586e2f2338,"[50373,50448)",413
1782433e-48e1-4c58-aae7-fd4ca4e89ccc,"[50448,50506)",207
49b52e13-f5ba-4fa2-b097-1549d9641498,"[50506,50694)",414
2dc6b1da-0e75-4d5a-ac2d-50487881c4c0,"[50694,50913)",415
47529d0d-a8ae-4ef7-8aed-484a0cf6b7d1,"[50913,51080)",416
cc28d567-305c-41d9-9f5d-f0edad9a510b,"[51080,51239)",417
62843b8d-bf41-4f73-b3c5-53e8d06ca3b5,"[51239,51252)",199
4ee12aca-bec7-4155-9d42-8a97c1a30368,"[51252,51293)",418
9e90d885-36fa-437c-a66b-299cf3cb6ed9,"[51293,51386)",419
4542ea01-49aa-46f8-a1d3-27a32afc0027,"[51386,51435)",420
f1a09165-b23b-461b-b207-9199405a9328,"[51435,51526)",421
d654081b-7eb2-4ed9-9e82-cb949251d347,"[51526,51708)",422
3f29c7a6-83f6-4769-854d-d44dcd68f2aa,"[51708,51855)",423
fdf55236-70c0-43a9-a307-0ef567e72c7d,"[51855,52029)",424
1c24c449-e57b-4ec1-a67e-2d91a00889c7,"[52029,52091)",425
9ec9f3b2-3a11-4be3-9aea-59fe10bf7c94,"[52091,52273)",426
9f1a47e1-e18f-4861-966b-4aa2a9bbbcbb,"[52273,52330)",427
dd8c1c74-166b-4c6b-b278-348b8ecde84c,"[52330,52368)",233
4df4b5ae-510f-4b29-b38f-36eded6eccca,"[52368,52381)",199
69ecf570-8492-4064-af71-f2f9eb50c8c7,"[52381,52488)",428
6591d849-80ff-48dd-9e2b-639789bf3da6,"[52488,52537)",429
6b1a5201-8d7c-48ec-bbc3-c6d5c9cf5482,"[52537,52652)",430
10643420-6e87-4c30-8b24-34fff04542a8,"[52652,52732)",431
a7bc84b3-b5db-4e48-ac54-0cc5cdef7a67,"[52732,52777)",432
a937c24c-f37e-40c7-b7fa-b84f4f742b6d,"[52777,52960)",433
0b87e069-2c34-44a5-987e-b8e8f08230ba,"[52960,53079)",434
09358ad9-c05b-458f-8036-22a6535f59c9,"[53079,53130)",435
539f5688-5f7c-4410-bb55-9f372c917379,"[53130,53228)",436
90e806b7-6cea-45af-9cba-b49b3ea35390,"[53228,53353)",437
4cb4ad6d-394f-4ece-b083-01deae9ce7e0,"[53353,53493)",438
db387110-92be-4370-a31b-01ff4cdef19e,"[53493,53739)",439
103754c7-066c-4705-83ed-91cb0ab003f7,"[53739,54099)",440
e16f2817-cbd3-4645-a0cc-f69db6cb6b96,"[54099,54539)",441
50257366-1a54-44ce-a5ec-1d30b7e7029a,"[54539,54635)",442
99d263c6-5c8d-44cb-a813-489703b96397,"[54635,54648)",199
69e21512-a390-4c8c-b2d3-7ef2e85f8edc,"[54648,54688)",235
2377d7c4-b304-4140-9023-7ddfe286fa63,"[54688,54795)",443
777d0871-c026-4c4c-8300-409f55353a90,"[54795,54901)",444
686a2e1e-b89d-49b5-a4bb-30afc8e7644b,"[54901,54993)",445
d957e541-f50f-4272-9692-528a47e0bab0,"[54993,55169)",446
3181596d-ea4c-4efc-b9fa-e8954d40cc2b,"[55169,55307)",447
50a8bcd4-d29b-45f3-80fe-3f2d3604041c,"[55307,55321)",448
0f241d35-ca8d-4514-afc5-d0379886f2d6,"[55321,55347)",449
2bf82874-1d2a-4514-aa3e-ba0fb952893b,"[55347,55449)",450
4ccc7c26-02ac-4e02-89af-5a459878a1cb,"[55449,55519)",451
83e6f364-358a-4eb5-b8be-d663cd27802a,"[55519,55662)",452
f0203e54-02cf-4727-8ba1-3ad9c5faaff0,"[55662,55690)",453
2a823eae-65d0-484e-b88e-cc0712314383,"[55690,55777)",454
a2711708-523b-45ee-8b8a-aac9ac38d629,"[55777,55835)",207
db62731f-715a-4afa-92c5-44b8174ba0b8,"[55835,55866)",455
9e5b9860-0717-4036-b179-78c071613c96,"[55866,56057)",456
3123eac1-2826-4f2e-a884-615a281a78f2,"[56057,56449)",457
72125624-ae64-4db3-9197-060fe424df8a,"[56449,56754)",458
dccf2d1f-1134-405e-bdad-eb0d420fdbff,"[56754,56783)",459
5a93081f-b265-4a85-b08c-a1bbfda570bd,"[56783,56860)",460
62bc61ea-a54e-4747-b4be-8109b1be4296,"[56860,57392)",461
4950d3c5-41e7-4324-bfbb-209e1174fdc8,"[57392,57556)",462
bcba4d13-404e-4d73-8df1-b56b1f056ccd,"[57556,57680)",463
14d2ad2b-f315-4705-ac45-134e1850efb5,"[57680,57859)",464
b8c7f6d1-1a47-422c-96ff-937cefdc9ecd,"[57859,58151)",465
ceb380d9-1820-425d-afb5-e1484fe21a22,"[58151,58365)",466
8cd07748-252e-431a-a4a9-4012743a631d,"[58365,58770)",467
c077ca4c-5a7c-46aa-8121-52a31143a8ab,"[58770,58812)",468
50040517-43ad-4f44-a881-7bfaa708ba85,"[58812,58825)",199
3fc6716c-821f-4754-a687-d5ca3125607b,"[58825,58831)",469
1a84fc3a-02aa-4ad6-9387-b0d298639c4a,"[58831,58942)",470
db02d2c4-9da2-45a7-b369-424bfdd2b6cc,"[58942,59074)",471
1d21b09c-26af-4ced-ac79-3dae16763920,"[59074,59318)",472
44839da8-2b5c-4a81-8b8b-4a67cbd010b3,"[59318,59524)",473
7e12b08c-907a-4769-b7fc-329ce2d3d938,"[59524,59630)",474
e3fef85c-f934-49b8-a3b5-292f2925a8ca,"[59630,59678)",475
99290053-f223-4b37-b3eb-7a73a71e3f20,"[59678,59691)",199
390efb74-b917-477d-b123-e5725b73a899,"[59691,59697)",469
ce766888-b952-4ed6-b389-a1525ce9bfd5,"[59697,59933)",476
4c934daf-d50d-45b6-982c-0c5b9eb6baec,"[59933,60286)",477
68339364-3652-4620-89d5-baa5165122e9,"[60286,60329)",478
8420dab8-0d38-4fca-bbf4-4be0494afaaa,"[60329,60493)",479
6a9bda32-642d-4af2-aaed-ea6aaaa6983e,"[60493,60644)",480
ce077adc-35a9-403d-8288-619198d24b71,"[60644,60753)",481
c0ccdefc-ef64-4f4a-bda6-bcc20ec67b10,"[60753,60865)",482
708de24f-c634-4d20-b227-0150f03f82f4,"[60865,60905)",483
b2ff7c13-b1ac-4660-b497-dd8bdaf6b3a7,"[60905,60918)",199
69fcbdc6-e32a-4042-9cfc-08bfd0f058e8,"[60918,60924)",469
d7173c2e-c821-4bae-8f27-00b53ef15c07,"[60924,61178)",484
62718d78-79f7-4eef-a26a-703e7add125b,"[61178,61216)",233
3d57ad99-24fb-4ae5-9624-3de48a167807,"[61216,61229)",199
a135260b-05ab-4385-a5f4-12f5553bdc82,"[61229,61235)",469
b6212d13-2706-4ed7-9355-326051dc212d,"[61235,61303)",485
efb90889-5ada-4481-a85f-3b7bb1ba1416,"[61303,61756)",486
8f2d54c8-877c-4e88-a603-079db7189aee,"[61756,62173)",487
424589b1-4178-4246-a790-1bacbb09dac7,"[62173,62211)",233
bd672ae0-add8-4bf8-ae09-bbc570a757b0,"[62211,62224)",199
ca668329-f57f-4869-90f6-ba441450b1d4,"[62224,62334)",488
69c453ee-29dc-4819-9686-bf83510f9cbf,"[62334,62369)",489
8110da84-ff66-4862-ad6e-101085607bec,"[62369,62456)",490
e7ed6c33-4fb3-4e72-a7ec-e9dce9eabe43,"[62456,62670)",491
d45b66b6-bec7-4542-86d7-972ef3f23a85,"[62670,62774)",492
a57ec0c1-b166-4472-a2cd-ad0b97d486f0,"[62774,62885)",493
18c65e92-5b33-4b32-af20-046e42cd7caa,"[62885,63044)",494
fa3f25f3-ba1d-40e9-8838-301e31ad5bd6,"[63044,63161)",495
56228754-368a-45e2-8156-fd19e3953113,"[63161,63222)",496
38c9c068-5db7-451d-8691-327a0c8c2484,"[63222,63351)",497
2f09eb4e-45dd-4ea3-941d-13c903c577ae,"[63351,63460)",498
2807a783-7f1e-4cb9-b288-3a80d50a34f2,"[63460,63824)",499
72b6e1f3-3e0c-455d-9e45-d34c39416d78,"[63824,64089)",500
ad456e33-23f8-4a0b-8e73-ba54d5a2861e,"[64089,64118)",501
1be8ed07-4f05-4179-a748-082460dd71a6,"[64118,64373)",502
dab37d9e-8bea-460c-aff9-115e84eca5b7,"[64373,64946)",503
bd6a579d-af73-4e78-8b58-2efc8d15b67b,"[64946,65171)",504
c2489f2e-7358-4eef-b8ec-f5336a12a2f5,"[65171,65376)",505
55e7773c-e03b-4b51-9f3b-456e229e24e6,"[65376,65415)",506
a157fb72-2967-441c-ad6e-2b750faf98e1,"[65415,65496)",507
a21086cf-bbfd-4647-b61e-1e9d74f19691,"[65496,65690)",508
cf98a6d2-626e-4596-b397-6f1b239c0c00,"[65690,65749)",509
898db339-b9aa-4855-b335-efcf4b090d5d,"[65749,65916)",510
c7b250e9-5c3e-4b80-9e84-99e06d74633b,"[65916,66140)",511
40a74a42-db37-4127-a0ec-68a5156f4e4c,"[66140,66180)",512
21a6865f-8531-4ee7-983e-b60c35461c04,"[66180,66208)",513
2916fc38-00cb-465c-99a6-c285d5902d6c,"[66208,66363)",514
5704f197-85e0-4b59-8bed-8bdda1fc6357,"[66363,66403)",512
96122703-fa26-47a6-bd98-6801ef365687,"[66403,66459)",515
4ed8b8d4-c162-469b-b77d-b33192b4fab0,"[66459,66555)",516
c07f5084-d263-417c-afaa-06c5184cba8a,"[66555,66666)",517
f481a966-5528-4338-a112-c0d1f54b8dd0,"[66666,66692)",518
06656c7b-44c2-48a0-b0da-64cf822cdc3f,"[66692,66707)",519
5d6c6cfb-a029-43e0-8328-4bdb844a4d47,"[66707,66880)",520
198d3bcb-fca0-4108-aa44-01679e440918,"[66880,67005)",521
6a0597d7-e859-4aae-b399-3b20e2502f8e,"[67005,67087)",522
813ce28c-41cc-4910-a36e-023e606e0e46,"[67087,67280)",523
373d5fdb-1313-4543-8343-0a133c04b060,"[67280,67340)",524
76037a67-db55-4e54-af30-41dd441f85d6,"[67340,67560)",525
489b98da-7bab-404f-937e-3d7717887795,"[67560,67566)",47
b7389db3-3590-4fe5-a8a0-3af7d74012ce,"[67566,67595)",526
ca28e00d-02bc-4bfd-8d7f-273ac0e83668,"[67595,67649)",527
11a4247e-2225-463a-bbc8-95d2679274a4,"[67649,67703)",528
1853150d-c40e-4355-a232-84c2d2aac618,"[67703,67877)",529
08a975e1-61ac-4ba2-8f57-6f5a131d2192,"[67877,67909)",530
c8caf7df-634b-462f-9197-c6ed7d226fb5,"[67909,68061)",531
0195cd9d-1f86-4045-a68f-f321e8ac609c,"[68061,68152)",532
13e80bc3-5b52-43a3-a309-dff976b742f7,"[68152,68198)",533
ef064c94-866e-4048-8ab5-5db6c3e8256a,"[68198,70075)",534
c7816eac-c7c3-4b64-9bf1-cba8462af543,"[70075,70124)",200
84a97222-c121-429a-9a54-02135e8d6a40,"[70124,70285)",535
eba4b864-dc87-442b-81de-07d910f85ce3,"[70285,70336)",536
7cbc1252-8fb4-4125-8b84-0b9071fa070d,"[70336,70368)",537
23e8bf46-3635-44d2-80b1-490068403c30,"[70368,70503)",538
d880725e-c591-4196-8ef9-6abdb568b7fd,"[70503,70608)",539
b5b7dc2f-c350-47bb-9879-fae8114da456,"[70608,70723)",540
db673c0c-76e5-4459-a244-7a952b931e29,"[70723,70752)",541
e6688df5-9118-4ffe-9ef3-aafd6a35ae05,"[70752,70882)",542
fd41a903-6d5c-4ed5-9835-918d9837d617,"[70882,70990)",543
569fda9a-9592-486a-af32-fbe8150e6521,"[70990,71157)",544
fa7fb559-74cc-4040-b946-ade1ad1fecb3,"[71157,71180)",545
d6b1afe7-3487-4f67-9c51-52675d7ba1fd,"[71180,71327)",546
ef6638c9-a565-4863-a6dc-9d2d8b01a99f,"[71327,71490)",547
a8340be0-37c5-467b-bf2c-5a730f17f200,"[71490,71583)",548
884eb0ac-34db-40ae-a372-93a4f4522b13,"[71583,71649)",549
b894842b-a3e8-40f9-b72c-380d1df20ab3,"[71649,71745)",550
747d32f5-cc94-4a12-bede-00d0b22c7daf,"[71745,71751)",47
f7760649-a3b3-401c-aa08-dd2f6aaf7716,"[71751,71781)",551
865d6468-3aff-4c59-863e-e02af4bfb1e1,"[71781,71809)",552
9673ab32-13a6-4823-a350-7b23772916ce,"[71809,71917)",553
a98d4405-c21e-4c51-9163-9c89add64ed7,"[71917,72028)",554
3c9a23be-0c35-4618-aa57-ebd1697bbf11,"[72028,72077)",555
921297f5-596e-4f6b-90b2-fc584fcc46f8,"[72077,72184)",556
af6f2cf3-2f48-460c-9d90-f313ea99e9fe,"[72184,72308)",557
f7668c75-3d15-4116-8faa-d7925a346dc1,"[72308,72344)",558
faee89de-5fca-4d7e-8567-8684ed66bbe0,"[72344,72469)",559
b0d65445-8bdd-4f58-a088-4166e3bf86ba,"[72469,72508)",560
e11c5fa2-1660-49aa-b128-28b1bac46aa4,"[72508,72546)",561
a9802d2e-eef2-4191-9a4d-00c278e01d01,"[72546,72647)",562
563131a2-bec5-49eb-81e8-d3c1eedab608,"[72647,72857)",563
be1c6b58-c6cb-4bf3-9b5a-ad45c9a5285b,"[72857,72946)",564
300a8a13-5418-42cc-8757-8b363ab91d5c,"[72946,73130)",565
26b9c767-9e02-40d8-ab89-f36f2385133a,"[73130,73253)",566
d10996f4-01e8-4973-81b0-750f2a89027f,"[73253,73385)",567
1ac38550-7a46-49c9-9c8b-f23d5cbff628,"[73385,73413)",568
cb0aee5d-66eb-483a-aea8-7bc671c86ed2,"[73413,73490)",569
34a27fe3-3eab-4dbe-adea-f083312e0b7c,"[73490,73618)",570
3d80829c-fa57-4370-bc9c-231a82ec0123,"[73618,74101)",571
02a233f2-e02f-4ac0-9a3b-1637a9baea95,"[74101,74287)",572
64ecc968-7f57-46d4-b976-0d3d61ab61e5,"[74287,74518)",573
62dddbca-6aa8-4749-bc28-f176cef4cf85,"[74518,74710)",574
4c0d7f8f-0a47-4867-b828-5f6bf2bccb66,"[74710,74992)",575
29335d0c-9525-4359-af0b-961b96b8dd5f,"[74992,74998)",47
c0ebc74e-0caa-4f9f-931f-69536f4b8f3f,"[74998,75028)",576
d87c559d-a457-416b-b62a-a84e99a07330,"[75028,75030)",185
ef877a86-1c88-43b3-ac75-7d5a90b75a50,"[75030,75119)",577
874a1467-7c26-430d-a5cc-783b104f70f7,"[75119,75243)",578
82c3c4bc-0da1-42b0-a1c5-6cd18cb47e71,"[75243,75275)",579
efc12e60-eb09-4d34-9f5a-ac55af16caf8,"[75275,75355)",580
2260ef5c-429e-4257-8b66-5782d0855582,"[75355,75461)",581
49bc7f77-b8d8-486e-ba38-1696f13fa1a9,"[75461,75535)",582
4d5a53ea-6f9b-468f-8aec-22c3f8a94e6d,"[75535,75654)",583
ddda1e78-4c1e-4047-917e-c9037386ab0f,"[75654,76070)",584
0f397080-9073-4ff8-9a0a-4c56d63cc359,"[76070,76300)",585
01be40c2-d4b5-4fc7-af54-ffbcbfc877d3,"[76300,76695)",586
f8ab03fe-9da4-4617-9fa9-4317fdd1e1db,"[76695,76931)",587
2e26f4ae-7baa-4f8e-9492-9735f66af5e0,"[76931,77070)",588
77e3b941-a509-45af-87e1-b31c79d3590b,"[77070,77347)",589
8862e70c-60c6-48d3-84e3-26d89c3cbf12,"[77347,77600)",590
54fb7123-f3e8-4761-a31f-37e992e21526,"[77600,77801)",591
c8a0057b-be88-499b-bd7c-0ac587490683,"[77801,78315)",592
3c46ba13-2ff5-44b3-9c7c-8c2c5049a041,"[78315,78373)",593
c77304e1-c2c5-40b4-ad38-a4fe89ad4775,"[78373,78576)",594
8e5624a1-3992-44be-b4e0-3ccc96dc9506,"[78576,78763)",595
d4888649-6f36-4de2-b2ee-4221a865fc7b,"[78763,78886)",596
163f381b-c104-4d1a-83e1-90cbc0dc8678,"[78886,79283)",597
17925b41-3352-46a1-b75b-4338f2d883b3,"[79283,79393)",598
1cbb31c9-0b93-4a7f-880c-38345632098f,"[79393,79491)",599
d61de7c7-09b9-44be-b20c-c670cec990be,"[79491,79535)",600
25aa2959-fd9d-4399-bc4d-19725d1ae9a1,"[79535,79573)",601
26d2397d-06cf-4422-8407-6975390ef9c1,"[79573,79622)",200
499e8957-cd73-4850-8b9b-eac04b0fc35f,"[79622,79679)",602
aa3efc95-74a3-4ccb-be8e-4c22abc11d35,"[79679,79755)",603
532773a8-8b9c-4d70-8401-45c257882dcd,"[79755,79787)",604
671d7cc2-6076-4d03-9eb4-86e960dbbb23,"[79787,79861)",605
55a75a2e-8667-44cf-bb94-7d108262d7da,"[79861,79985)",606
c793cf25-ce01-476d-912d-97017dc17c7c,"[79985,80056)",607
49435e17-14b0-4f4a-9c6c-f0506bd131cc,"[80056,80214)",608
5ed9b40d-f3e6-44fd-ac8b-dfab184390af,"[80214,80704)",609
e3138a9c-ec4b-474c-bf3a-a348617f8f3c,"[80704,81090)",610
5f25f378-21f3-4a7c-8af4-55282847027c,"[81090,81292)",611
6955c824-0339-4adc-ae3d-5e6e3605dc6a,"[81292,81409)",612
8089a459-30bf-47b4-b3ba-4e6437868505,"[81409,81536)",613
075fab62-a996-4d2d-867d-5e68e367b0ac,"[81536,81612)",614
f260dfd7-f8e3-4fe7-9f62-0601b9e0c583,"[81612,81708)",615
981dd598-dccc-4322-8302-0f0209ffc9bf,"[81708,81717)",616
4a09820b-31ac-42ff-96eb-09e74be68919,"[81717,81839)",617
d25eb396-12c3-408c-909a-1bb517996e65,"[81839,81893)",618
db4e6549-b17d-4b9f-bccd-6e81c3b569b2,"[81893,82240)",619
64380f3b-dc9f-4d75-9570-61d2aaf66e15,"[82240,82291)",620
bd8e8848-82c4-43a9-933a-c53f5b9f83b0,"[82291,82567)",621
b653c174-772c-4737-a36d-1e6231b0385c,"[82567,82713)",622
9efddc63-054b-45a2-a0f4-3d7d9ef80af7,"[82713,82786)",623
5a864d7c-442b-486a-a0f2-bf76ecd8508a,"[82786,82912)",624
3a9e5143-6787-4959-86fe-2e96f3bdcbfa,"[82912,83169)",625
596c665c-e78b-4e58-ba1e-f2a632921cd0,"[83169,83353)",626
7d26144b-741c-40a5-b0e8-c829ef518336,"[83353,83491)",627
8aaa4dee-0bc6-4e69-8c66-07cc6087f8e5,"[83491,83613)",628
145d7b9a-e5ad-48bc-8572-272bfabcb522,"[83613,83726)",629
75a635f6-64bb-401e-a49b-23f1850668b6,"[83726,83849)",630
90d3c830-5600-4156-a151-02d9b7a23f6f,"[83849,83879)",631
b4869a41-b868-4bda-87bc-596ac999900a,"[83879,83979)",632
ee300368-2d7c-4829-a528-d6cc897ca9ee,"[83979,84086)",633
080dfa5a-1412-4dd5-a673-495e5905f8d8,"[84086,84179)",634
5a3156be-18fb-4a18-a557-3511efc88230,"[84179,84261)",635
8c4d9c9a-3955-4d4f-b025-d2c6f9c95030,"[84261,84437)",636
cdac764b-26ed-4e98-b922-0e9581ee6c71,"[84437,84554)",637
c266c73a-6751-4df1-993e-65fc0416d477,"[84554,84701)",638
4aa0cedd-0af3-4dd7-b832-b4d56e34050e,"[84701,84866)",639
d53374ae-252c-4d94-8958-5904c9ee3f26,"[84866,84999)",640
59befc32-32a1-4461-b482-fbb121c11c7e,"[84999,85109)",641
a4f46f1f-a250-4639-9947-53960fcd2597,"[85109,85165)",642
8ce214d4-60e0-41d3-b33b-3ca7e42577ca,"[85165,85303)",643
e3f4e26c-a229-41d5-bf58-dcde3430aa8d,"[85303,85375)",644
7fb60515-fefb-4f08-a941-4e3d5001d549,"[85375,85444)",645
c2c1ea67-b70c-42f4-92c8-0b23ebf184ad,"[85444,85512)",646
224232e2-122a-4364-a144-ab397a94dfb7,"[85512,85581)",647
df7b795a-1d05-4a8b-a84a-fca2534df0d7,"[85581,85694)",648
29fc6b0f-fbe9-445c-84f0-be0060b8e334,"[85694,85715)",649
ef637759-d83f-4592-ab22-cda8eb5f08a5,"[85715,85827)",650
e07dce96-e2da-4fc4-983a-bdf2c98e4e21,"[85827,85916)",651
e41994b4-8366-47cd-9bcb-34319d8c97ae,"[85916,85995)",652
b75159ff-c1e1-40f8-8ff5-d6d18ee7920d,"[85995,86066)",653
3f94b0d7-7645-4b78-b1fc-d5d08058e031,"[86066,86145)",654
8da3272f-4b98-489a-9c62-a33459dd8515,"[86145,86241)",655
55a8874a-3e31-4791-8e48-d9b9cca5b9ee,"[86241,86367)",656
70b2a20a-f9fc-4352-b425-5f9f1b4fa23c,"[86367,86620)",657
da47b72b-ea79-4fa5-af1c-f5255c9b93ac,"[86620,86766)",658
bd58df98-62ac-49a4-ab5c-0041bd747c51,"[86766,86924)",659
d24e025c-06a9-427d-addc-44b3049df847,"[86924,87003)",660
1c38783c-7f35-4a84-8fa3-910ca9e3c70e,"[87003,87050)",661
12285ba3-18dd-4cdd-8236-98682683a1e6,"[87050,87262)",662
adda3685-a1a0-4fac-b0da-06029c092d13,"[87262,87349)",663
81a42a0c-de1d-4eb1-9ab0-ccf24491c20d,"[87349,87405)",664
455b8cf6-de5b-45de-aedf-6cf6124ed499,"[87405,87485)",665
e1577dfe-5b8a-4c7b-ae1d-bf7d07644387,"[87485,87711)",666
eefdb99c-2947-4ced-8e3a-eb64417735f1,"[87711,87866)",667
cfe73202-dd4c-4df5-8f40-aa181832117d,"[87866,87954)",668
ec5fd222-7fad-4591-9a2b-4094f0391cc7,"[87954,88085)",669
44f3a6c6-3f05-4d61-aee9-86ccd28092f5,"[88085,88158)",670
855bba98-764d-4de7-bc4c-9e59977a2ce3,"[88158,88340)",671
7492a3a7-559a-4c0f-87e6-f5e566ce56da,"[88340,88452)",672
ea9d897d-633f-4257-9384-6d8e2c7fb957,"[88452,88522)",673
cf15e181-d855-49f2-b042-756279b93913,"[88522,88576)",674
